Guest_ID,Guest_Name,Hotel_Name,City,Room_Type,Nights_Stayed,Room_Rate,Food_Bill,Rating,Booking_Source,CheckIn_Date,Total_Bill
2020,Sneha Rao,Grand Stay,Delhi,Executive,1,10737,1033.0,2.7,Walk-in,2025-03-21,11770.0
2021,Neha Gupta,Elite Suites,Pune,Deluxe,6,4822,2786.0,2.6,Booking.com,2025-02-20,31718.0
2022,Anjali Patil,Elite Suites,Mumbai,Standard,7,6460,2233.0,3.4,Goibibo,2025-04-22,47453.0
2023,Amit Singh,Elite Suites,Hyderabad,Deluxe,5,2270,3645.0,4.9,Goibibo,2025-12-27,14995.0
2024,Priya Rao,Royal Inn,Hyderabad,Deluxe,3,9641,1620.0,3.3,Booking.com,2025-10-28,30543.0
2025,Amit Gupta,Grand Stay,Pune,Deluxe,6,10930,3535.0,3.5,MakeMyTrip,2025-03-31,69115.0
2026,Neha Kulkarni,Elite Suites,Mumbai,Suite,1,8680,3205.0,4.1,Walk-in,2025-08-17,11885.0
2027,Rahul Kulkarni,Elite Suites,Bangalore,Executive,3,3257,2882.0,2.6,Goibibo,2025-05-30,12653.0
2028,Rahul Joshi,Royal Inn,Chennai,Deluxe,7,10250,,4.7,MakeMyTrip,2025-08-31,76654.0
2029,Karan Kulkarni,Grand Stay,Chennai,Executive,2,7370,170.0,3.8,Booking.com,2025-05-18,14910.0
2030,Priya Gupta,Ocean View,Pune,Standard,6,6858,6356.0,3.7,MakeMyTrip,2025-05-15,47504.0
2031,Anjali Singh,Royal Inn,Mumbai,Standard,1,10581,1553.0,4.7,Booking.com,2025-03-30,12134.0
2032,Karan Singh,Grand Stay,Mumbai,Deluxe,3,10910,3897.0,4.9,Walk-in,2025-01-15,36627.0
2033,Pooja Singh,Elite Suites,Hyderabad,Standard,7,8999,7669.0,3.6,MakeMyTrip,2025-11-29,70662.0
2034,Anjali Sharma,Grand Stay,Bangalore,Executive,2,2120,1595.0,2.9,Walk-in,2025-12-28,5835.0
2035,Rahul Rao,Grand Stay,Delhi,Suite,2,8908,1623.0,4.5,MakeMyTrip,2025-06-23,19439.0
2036,Vikas Singh,Comfort Hub,Mumbai,Deluxe,1,4303,4122.0,3.5,Booking.com,2025-03-31,8425.0
2037,Priya Gupta,Grand Stay,Delhi,Standard,4,6861,5109.0,4.8,Booking.com,2025-08-01,32553.0
2038,Sneha Verma,Ocean View,Chennai,Executive,7,4911,1091.0,4.9,MakeMyTrip,2025-12-09,35468.0
2039,Pooja Sharma,Grand Stay,Delhi,Executive,7,10991,2837.0,2.8,Booking.com,2025-03-02,79774.0
2040,Sneha Singh,Ocean View,Bangalore,Standard,5,9236,407.0,4.9,Agoda,2025-12-30,46587.0
2041,Neha Kulkarni,Elite Suites,Bangalore,Executive,1,7565,7719.0,3.4,Agoda,2025-08-08,15284.0
2042,Priya Rao,Ocean View,Delhi,Executive,2,8531,5228.0,4.1,Walk-in,2025-03-02,22290.0
2043,Amit Sharma,Elite Suites,Pune,Deluxe,2,3109,4169.0,2.6,Agoda,2025-11-03,10387.0
2044,Neha Gupta,Elite Suites,Mumbai,Executive,1,8929,,4.7,Agoda,2025-06-15,15650.0
2045,Amit Gupta,Ocean View,Pune,Standard,4,3250,679.0,4.1,Goibibo,2025-01-12,13679.0
2046,Sneha Verma,Royal Inn,Delhi,Deluxe,5,10177,7429.0,4.1,Goibibo,2025-08-04,58314.0
2047,Karan Kulkarni,City Palace,Mumbai,Standard,3,3649,5487.0,4.8,Goibibo,2025-03-18,16434.0
2048,Rahul Rao,Grand Stay,Hyderabad,Suite,1,9351,6929.0,3.8,Goibibo,2025-08-20,16280.0
2049,Priya Verma,Comfort Hub,Pune,Standard,5,7911,4944.0,3.5,Booking.com,2025-04-22,44499.0
2050,Pooja Verma,City Palace,Pune,Standard,7,11537,4965.0,4.7,Walk-in,2025-03-07,85724.0
2051,Rohan Sharma,Grand Stay,Delhi,Deluxe,5,4956,236.0,4.4,Walk-in,2025-07-01,25016.0
2052,Sneha Kulkarni,Grand Stay,Chennai,Executive,6,7828,2774.0,4.9,Agoda,2025-07-23,49742.0
2053,Karan Gupta,Elite Suites,Delhi,Standard,2,6994,3437.0,4.9,Walk-in,2025-07-25,17425.0
2054,Neha Gupta,Grand Stay,Pune,Deluxe,3,8436,3357.0,3.5,Agoda,2025-10-13,28665.0
2055,Vikas Joshi,Comfort Hub,Mumbai,Suite,1,10676,6521.0,3.6,Walk-in,2025-04-15,17197.0
2056,Neha Singh,Grand Stay,Chennai,Deluxe,2,9614,6804.0,3.1,MakeMyTrip,2025-08-30,26032.0
2057,Anjali Kulkarni,Ocean View,Delhi,Deluxe,6,10994,2877.0,4.2,MakeMyTrip,2025-08-23,68841.0
2058,Vikas Singh,City Palace,Delhi,Executive,6,3715,5001.0,3.4,Walk-in,2025-06-25,27291.0
2059,Sneha Kulkarni,Ocean View,Pune,Standard,2,10150,2423.0,4.5,Booking.com,2025-07-30,22723.0
2060,Neha Patil,Comfort Hub,Pune,Suite,4,5483,4714.0,2.8,Agoda,2025-01-31,26646.0
2061,Vikas Patil,Grand Stay,Hyderabad,Deluxe,5,9675,6796.0,2.8,Walk-in,2025-08-23,55171.0
2062,Sneha Rao,Comfort Hub,Delhi,Standard,1,3757,3147.0,3.0,Agoda,2025-08-30,6904.0
2063,Karan Gupta,Elite Suites,Pune,Standard,1,3809,1032.0,2.7,Goibibo,2025-06-02,4841.0
2064,Rahul Verma,Ocean View,Bangalore,Deluxe,1,7539,6339.0,4.1,Walk-in,2025-07-15,13878.0
2065,Anjali Singh,Ocean View,Chennai,Standard,2,8048,2854.0,2.9,Booking.com,2025-09-26,18950.0
2066,Rohan Kulkarni,Royal Inn,Bangalore,Deluxe,7,11862,7959.0,2.9,Goibibo,2025-06-19,90993.0
2067,Priya Rao,Grand Stay,Chennai,Deluxe,4,3151,2940.0,2.5,Walk-in,2025-12-23,15544.0
2068,Neha Joshi,Elite Suites,Delhi,Deluxe,3,7492,3701.0,4.5,MakeMyTrip,2025-11-19,26177.0
2069,Priya Gupta,Ocean View,Hyderabad,Suite,6,8711,5409.0,4.5,Walk-in,2025-12-02,57675.0
2070,Priya Singh,Ocean View,Pune,Deluxe,2,8302,4070.0,2.9,MakeMyTrip,2025-08-20,20674.0
2071,Vikas Patil,Elite Suites,Pune,Executive,7,6747,3132.0,4.3,MakeMyTrip,2025-07-03,50361.0
2072,Karan Singh,Comfort Hub,Pune,Standard,3,10402,7080.0,3.6,Walk-in,2025-12-25,38286.0
2073,Anjali Rao,Comfort Hub,Delhi,Suite,6,6681,3460.0,3.1,Walk-in,2025-10-02,43546.0
2074,Rahul Patil,Grand Stay,Chennai,Standard,6,4507,4942.0,4.1,MakeMyTrip,2025-02-01,31984.0
2075,Neha Singh,Royal Inn,Pune,Suite,4,4963,6961.0,2.9,Agoda,2025-06-26,26813.0
2076,Vikas Rao,Ocean View,Bangalore,Executive,5,5428,1923.0,4.4,Goibibo,2025-03-06,29063.0
2077,Karan Kulkarni,Royal Inn,Pune,Suite,1,9494,7730.0,2.6,Booking.com,2025-07-17,17224.0
2078,Karan Singh,Comfort Hub,Delhi,Suite,3,5955,6707.0,4.9,Walk-in,2025-01-27,24572.0
2079,Karan Patil,Comfort Hub,Hyderabad,Suite,2,5705,633.0,2.7,Goibibo,2025-05-31,12043.0
2080,Rahul Verma,City Palace,Bangalore,Standard,3,6038,6822.0,3.9,Goibibo,2025-10-30,24936.0
2081,Anjali Singh,Grand Stay,Pune,Deluxe,5,11244,5113.0,4.8,Agoda,2025-09-25,61333.0
2082,Neha Singh,City Palace,Pune,Standard,1,2713,4103.0,2.5,Goibibo,2025-03-26,6816.0
2083,Pooja Sharma,City Palace,Mumbai,Deluxe,3,9260,1392.0,3.7,Walk-in,2025-03-07,29172.0
2084,Sneha Patil,City Palace,Chennai,Standard,5,9011,5164.0,3.4,Goibibo,2025-05-13,50219.0
2085,Karan Singh,Grand Stay,Bangalore,Executive,2,10879,6487.0,4.0,Walk-in,2025-03-23,28245.0
2086,Priya Gupta,Grand Stay,Mumbai,Executive,4,10521,5876.0,3.1,Walk-in,2025-11-15,47960.0
2087,Rahul Kulkarni,Elite Suites,Hyderabad,Suite,7,3746,6939.0,2.7,MakeMyTrip,2025-11-24,33161.0
2088,Amit Joshi,Royal Inn,Chennai,Executive,6,3207,3446.0,4.1,Agoda,2025-04-08,22688.0
2089,Karan Gupta,Royal Inn,Bangalore,Suite,2,2784,5738.0,3.5,Booking.com,2025-03-14,11306.0
2090,Karan Patil,Elite Suites,Pune,Deluxe,1,4696,3098.0,4.1,MakeMyTrip,2025-11-23,7794.0
2091,Rahul Rao,Elite Suites,Bangalore,Executive,6,9073,5312.0,3.0,Booking.com,2025-01-30,59750.0
2092,Priya Singh,Comfort Hub,Pune,Deluxe,7,7036,4944.0,3.3,Walk-in,2025-05-05,54196.0
2093,Karan Sharma,City Palace,Chennai,Standard,2,9127,5476.0,3.9,MakeMyTrip,2025-07-29,23730.0
2094,Anjali Rao,Elite Suites,Pune,Deluxe,2,5718,61.0,4.0,Goibibo,2025-09-29,11497.0
2095,Sneha Patil,Ocean View,Hyderabad,Standard,2,7775,5181.0,3.4,Goibibo,2025-08-01,20731.0
2096,Sneha Gupta,Royal Inn,Delhi,Deluxe,2,9910,2469.0,3.2,Booking.com,2025-05-13,22289.0
2097,Vikas Kulkarni,Elite Suites,Pune,Deluxe,6,4693,1817.0,3.2,Walk-in,2025-06-06,29975.0
2098,Anjali Kulkarni,Ocean View,Hyderabad,Executive,1,2625,632.0,2.9,Booking.com,2025-02-16,3257.0
2099,Sneha Kulkarni,Ocean View,Delhi,Deluxe,7,5708,4887.0,3.3,Agoda,2025-12-23,44843.0
2100,Neha Singh,Ocean View,Chennai,Executive,5,8859,2598.0,3.0,Goibibo,2025-12-29,46893.0
2101,Rohan Verma,Comfort Hub,Chennai,Executive,3,10953,3451.0,4.1,MakeMyTrip,2025-01-22,36310.0
2102,Pooja Verma,Comfort Hub,Bangalore,Suite,4,9692,1300.0,3.9,MakeMyTrip,2025-03-24,40068.0
2103,Sneha Sharma,Ocean View,Hyderabad,Suite,7,8398,2653.0,3.5,MakeMyTrip,2025-08-22,61439.0
2104,Rohan Verma,Comfort Hub,Hyderabad,Standard,3,9252,1454.0,3.3,Goibibo,2025-03-01,29210.0
2105,Sneha Gupta,City Palace,Mumbai,Deluxe,3,3555,1138.0,3.1,Walk-in,2025-07-07,11803.0
2106,Rahul Kulkarni,Ocean View,Mumbai,Standard,4,10867,5807.0,3.8,Goibibo,2025-02-27,49275.0
2107,Anjali Gupta,City Palace,Delhi,Deluxe,7,6187,3192.0,4.8,Goibibo,2025-09-16,46501.0
2108,Neha Gupta,City Palace,Delhi,Suite,6,9767,4620.0,4.2,MakeMyTrip,2025-06-11,63222.0
2109,Neha Kulkarni,Ocean View,Mumbai,Suite,1,2036,6116.0,4.4,Goibibo,2025-10-28,8152.0
2110,Sneha Patil,Royal Inn,Delhi,Deluxe,4,3787,4994.0,4.6,MakeMyTrip,2025-11-02,20142.0
2111,Rohan Kulkarni,Ocean View,Pune,Deluxe,1,8283,7583.0,3.4,Walk-in,2025-01-02,15866.0
2112,Priya Rao,Ocean View,Mumbai,Suite,6,10060,2210.0,2.7,,2025-09-28,62570.0
2113,Priya Joshi,Comfort Hub,Hyderabad,Suite,3,10065,4882.0,4.1,MakeMyTrip,2025-05-23,35077.0
2114,Sneha Sharma,Ocean View,Pune,Standard,1,5880,7053.0,3.0,Booking.com,2025-07-07,12933.0
2115,Rahul Sharma,Royal Inn,Delhi,Suite,6,7932,3759.0,3.9,Agoda,2025-12-18,51351.0
2116,Anjali Kulkarni,Comfort Hub,Chennai,Deluxe,6,10328,3029.0,4.3,Walk-in,2025-12-07,64997.0
2117,Anjali Patil,Grand Stay,Bangalore,Standard,5,8333,1360.0,4.5,Agoda,2025-08-12,43025.0
2118,Anjali Patil,Grand Stay,Mumbai,Deluxe,4,7759,2426.0,3.3,MakeMyTrip,2025-06-29,33462.0
2119,Pooja Patil,City Palace,Chennai,Executive,5,8485,7491.0,3.8,Walk-in,2025-01-23,49916.0
2120,Rahul Rao,City Palace,Delhi,Standard,3,7067,4268.0,4.1,Booking.com,2025-12-21,25469.0
2121,Karan Verma,Royal Inn,Hyderabad,Deluxe,4,2661,5095.0,4.5,MakeMyTrip,2025-02-06,15739.0
2122,Karan Patil,Elite Suites,Bangalore,Suite,3,9973,,4.4,MakeMyTrip,2025-04-17,35825.0
2123,Priya Joshi,Grand Stay,Chennai,Executive,5,8386,63.0,5.0,Walk-in,2025-10-24,41993.0
2124,Sneha Sharma,City Palace,Bangalore,Deluxe,7,9887,7268.0,2.5,Walk-in,2025-08-17,76477.0
2125,Neha Kulkarni,Grand Stay,Mumbai,Standard,6,2414,1345.0,3.6,Agoda,2025-11-09,15829.0
2126,Vikas Patil,Royal Inn,Delhi,Deluxe,3,8850,974.0,3.1,Booking.com,2025-04-07,27524.0
2127,Vikas Patil,Royal Inn,Hyderabad,Executive,4,10534,4161.0,2.8,Agoda,2025-10-08,46297.0
2128,Vikas Gupta,Elite Suites,Delhi,Standard,4,4729,5962.0,4.8,Agoda,2025-04-20,24878.0
2129,Vikas Rao,Elite Suites,Bangalore,Executive,3,5897,3628.0,5.0,MakeMyTrip,2025-02-06,21319.0
2130,Pooja Sharma,Comfort Hub,Chennai,Deluxe,4,4169,1622.0,3.0,Walk-in,2025-02-09,18298.0
2131,Neha Joshi,Royal Inn,Mumbai,Suite,6,3878,457.0,2.6,MakeMyTrip,2025-03-26,23725.0
2132,Pooja Joshi,City Palace,Mumbai,Suite,7,8454,5698.0,3.2,Booking.com,2025-10-29,64876.0
2133,Amit Joshi,Grand Stay,Delhi,Deluxe,6,6570,6596.0,4.6,Agoda,2025-07-07,46016.0
2134,Sneha Sharma,Ocean View,Chennai,Deluxe,4,3515,3330.0,,Booking.com,2025-08-28,17390.0
2135,Vikas Kulkarni,Elite Suites,Chennai,Deluxe,3,2574,6053.0,2.6,Walk-in,2025-12-24,13775.0
2136,Amit Gupta,Ocean View,Bangalore,Standard,5,4867,1740.0,2.6,Walk-in,2025-12-20,26075.0
2137,Rahul Verma,City Palace,Delhi,Executive,4,5544,5545.0,3.6,Goibibo,2025-01-19,27721.0
2138,Neha Kulkarni,Elite Suites,Delhi,Executive,4,6477,3026.0,4.8,Booking.com,2025-12-13,28934.0
2139,Vikas Gupta,Ocean View,Pune,Executive,4,2071,6055.0,3.2,MakeMyTrip,2025-11-21,14339.0
2140,Rahul Singh,City Palace,Delhi,Deluxe,4,4980,6321.0,3.6,Booking.com,2025-09-18,26241.0
2141,Priya Kulkarni,Grand Stay,Mumbai,Executive,3,11309,1954.0,2.8,Agoda,2025-06-07,35881.0
2142,Karan Rao,City Palace,Bangalore,Deluxe,5,7492,279.0,3.7,Walk-in,2025-10-31,37739.0
2143,Vikas Patil,Comfort Hub,Chennai,Standard,5,11551,2391.0,4.2,Walk-in,2025-04-22,60146.0
2144,Rahul Verma,Elite Suites,Delhi,Suite,1,6759,1040.0,,Booking.com,2025-05-24,7799.0
2145,Rahul Rao,Royal Inn,Bangalore,Deluxe,4,11707,6439.0,3.2,Booking.com,2025-09-13,53267.0
2146,Neha Sharma,Grand Stay,Delhi,Deluxe,4,10084,6345.0,4.6,Booking.com,2025-01-18,46681.0
2147,Amit Verma,Ocean View,Chennai,Suite,1,2039,961.0,2.5,Agoda,2025-07-03,3000.0
2148,Priya Sharma,Elite Suites,Hyderabad,Suite,5,11574,,4.1,Agoda,2025-10-14,64697.0
2149,Vikas Rao,Royal Inn,Chennai,Standard,2,7373,6038.0,3.5,MakeMyTrip,2025-05-11,20784.0
2150,Karan Sharma,City Palace,Chennai,Executive,6,9565,3845.0,3.2,Booking.com,2025-10-08,61235.0
2151,Anjali Verma,Royal Inn,Chennai,Deluxe,2,3900,1217.0,4.1,MakeMyTrip,2025-09-02,9017.0
2152,Sneha Joshi,Elite Suites,Delhi,Executive,5,4217,3220.0,4.6,Goibibo,2025-01-08,24305.0
2153,Karan Gupta,Elite Suites,Pune,Deluxe,7,6796,374.0,3.9,Agoda,2025-07-12,47946.0
2154,Priya Patil,Comfort Hub,Chennai,Standard,4,6606,6007.0,2.6,Walk-in,2025-11-14,32431.0
2155,Karan Sharma,Comfort Hub,Mumbai,Suite,2,3283,4130.0,3.7,Goibibo,2025-01-07,10696.0
2156,Karan Kulkarni,Royal Inn,Mumbai,Standard,3,10775,1392.0,3.7,Walk-in,2025-05-16,33717.0
2157,Pooja Kulkarni,City Palace,Bangalore,Suite,3,10650,2076.0,3.9,Goibibo,2025-01-19,34026.0
2158,Rohan Joshi,Royal Inn,Pune,Executive,1,2815,774.0,4.2,MakeMyTrip,2025-05-19,3589.0
2159,Sneha Singh,Elite Suites,Bangalore,Executive,5,4511,4316.0,2.5,MakeMyTrip,2025-06-26,26871.0
2160,Karan Kulkarni,Elite Suites,Mumbai,Standard,5,2246,6196.0,3.8,Agoda,2025-01-11,17426.0
2161,Rohan Verma,Ocean View,Mumbai,Suite,2,6825,6934.0,4.0,Walk-in,2025-02-10,20584.0
2162,Karan Singh,Comfort Hub,Hyderabad,Standard,4,8516,3424.0,3.4,Goibibo,2025-04-24,37488.0
2163,Vikas Singh,Ocean View,Chennai,Suite,5,2416,7559.0,4.2,Booking.com,2025-06-29,19639.0
2164,Amit Kulkarni,Grand Stay,Mumbai,Suite,2,8702,2123.0,3.1,Booking.com,2025-07-13,19527.0
2165,Pooja Gupta,Elite Suites,Delhi,Executive,2,5717,4589.0,3.3,Agoda,2025-07-15,16023.0
2166,Neha Rao,Ocean View,Delhi,Executive,6,2107,5807.0,4.9,Walk-in,2025-12-14,18449.0
2167,Sneha Joshi,Royal Inn,Bangalore,Suite,6,11030,3593.0,3.4,,2025-08-13,69773.0
2168,Pooja Verma,Comfort Hub,Bangalore,Suite,5,6513,6260.0,3.4,Agoda,2025-11-27,38825.0
2169,Karan Singh,Comfort Hub,Chennai,Suite,2,3421,279.0,4.0,Agoda,2025-11-19,7121.0
2170,Amit Verma,City Palace,Chennai,Executive,1,9283,7897.0,4.9,Walk-in,2025-09-18,17180.0
2171,Priya Singh,Royal Inn,Hyderabad,Executive,1,2255,7342.0,5.0,Booking.com,2025-04-26,9597.0
2172,Sneha Sharma,City Palace,Pune,Deluxe,6,9248,4841.0,3.9,Booking.com,2025-05-30,60329.0
2173,Rahul Gupta,Ocean View,Bangalore,Suite,5,11029,7092.0,2.5,Booking.com,2025-04-28,62237.0
2174,Pooja Sharma,Grand Stay,Chennai,Deluxe,4,4962,2811.0,4.8,MakeMyTrip,2025-06-14,22659.0
2175,Vikas Joshi,Royal Inn,Bangalore,Suite,7,4282,2342.0,3.9,Booking.com,2025-09-09,32316.0
2176,Rohan Kulkarni,Royal Inn,Chennai,Executive,1,10744,7161.0,3.4,Goibibo,2025-09-24,17905.0
2177,Priya Kulkarni,Royal Inn,Mumbai,Deluxe,1,10372,1474.0,4.6,MakeMyTrip,2025-02-13,11846.0
2178,Rohan Kulkarni,City Palace,Bangalore,Deluxe,6,3477,1857.0,3.5,MakeMyTrip,2025-06-30,22719.0
2179,Anjali Patil,Ocean View,Mumbai,Standard,6,10762,5637.0,2.6,MakeMyTrip,2025-03-18,70209.0
2180,Priya Gupta,Royal Inn,Bangalore,Suite,5,6952,7188.0,4.6,MakeMyTrip,2025-04-26,41948.0
2181,Priya Verma,Royal Inn,Pune,Executive,6,7880,5192.0,3.9,Agoda,2025-03-08,52472.0
2182,Pooja Singh,Comfort Hub,Hyderabad,Standard,3,11919,2889.0,3.3,Goibibo,2025-01-13,38646.0
2183,Pooja Joshi,Grand Stay,Delhi,Standard,7,7592,1059.0,3.1,Walk-in,2025-04-02,54203.0
2184,Rohan Joshi,Comfort Hub,Delhi,Suite,2,9091,7674.0,4.0,Booking.com,2025-09-03,25856.0
2185,Rahul Singh,Comfort Hub,Delhi,Standard,1,2591,1922.0,3.0,MakeMyTrip,2025-09-24,4513.0
2186,Anjali Gupta,Grand Stay,Mumbai,Suite,3,8277,7400.0,3.3,Walk-in,2025-05-19,32231.0
2187,Priya Kulkarni,Ocean View,Chennai,Standard,4,4260,3799.0,4.1,Agoda,2025-12-07,20839.0
2188,Rohan Joshi,Comfort Hub,Delhi,Suite,3,2347,6101.0,4.7,Walk-in,2025-09-01,13142.0
2189,Neha Gupta,Ocean View,Pune,Executive,5,10357,4592.0,3.8,MakeMyTrip,2025-12-07,56377.0
2190,Neha Singh,Comfort Hub,Delhi,Suite,4,7032,6349.0,4.4,Goibibo,2025-09-30,34477.0
2191,Vikas Sharma,Elite Suites,Bangalore,Suite,4,6443,2473.0,4.4,Walk-in,2025-10-31,28245.0
2192,Vikas Kulkarni,Grand Stay,Mumbai,Deluxe,6,10774,4139.0,4.2,MakeMyTrip,2025-07-10,68783.0
2193,Priya Verma,Comfort Hub,Bangalore,Executive,3,8869,7258.0,3.1,MakeMyTrip,2025-04-07,33865.0
2194,Priya Patil,Elite Suites,Bangalore,Executive,5,7696,1851.0,4.7,Booking.com,2025-11-27,40331.0
2195,Priya Verma,City Palace,Bangalore,Executive,1,5038,3541.0,3.6,Booking.com,2025-07-24,8579.0
2196,Anjali Verma,Elite Suites,Hyderabad,Standard,7,4845,,2.6,Goibibo,2025-05-17,40663.0
2197,Rahul Sharma,Royal Inn,Hyderabad,Deluxe,6,9864,7634.0,3.1,Booking.com,2025-03-18,66818.0
2198,Karan Singh,Comfort Hub,Chennai,Executive,3,8609,4549.0,4.4,Goibibo,2025-02-06,30376.0
2199,Sneha Verma,Elite Suites,Mumbai,Standard,1,3265,594.0,2.7,Agoda,2025-10-13,3859.0
2200,Amit Singh,Ocean View,Pune,Standard,3,4274,5452.0,2.9,Agoda,2025-10-30,18274.0
2201,Rohan Sharma,City Palace,Pune,Standard,6,4470,506.0,4.2,Booking.com,2025-05-15,27326.0
2202,Vikas Sharma,Comfort Hub,Pune,Deluxe,1,4577,4889.0,4.7,Agoda,2025-05-22,9466.0
2203,Amit Singh,Royal Inn,Bangalore,Standard,6,5660,7637.0,4.1,Walk-in,2025-09-11,41597.0
2204,Priya Patil,Elite Suites,Hyderabad,Deluxe,3,3068,20.0,3.1,Walk-in,2025-02-17,9224.0
2205,Rohan Sharma,City Palace,Mumbai,Suite,4,7591,7395.0,2.6,Walk-in,2025-09-12,37759.0
2206,Karan Kulkarni,Comfort Hub,Bangalore,Standard,7,7974,1399.0,4.0,Agoda,2025-05-14,57217.0
2207,Rahul Rao,City Palace,Hyderabad,Executive,2,6829,3201.0,2.6,Walk-in,2025-10-17,16859.0
2208,Sneha Patil,Royal Inn,Hyderabad,Standard,7,3950,7854.0,4.0,Goibibo,2025-07-27,35504.0
2209,Rohan Gupta,Elite Suites,Delhi,Suite,4,10283,6763.0,3.1,MakeMyTrip,2025-04-11,47895.0
2210,Rahul Joshi,City Palace,Delhi,Suite,6,5093,2461.0,4.8,Booking.com,2025-02-15,33019.0
2211,Karan Kulkarni,City Palace,Mumbai,Standard,7,7311,7962.0,3.7,Goibibo,2025-03-11,59139.0
2212,Amit Singh,Grand Stay,Mumbai,Suite,6,3387,5190.0,3.1,Walk-in,2025-05-16,25512.0
2213,Rohan Verma,City Palace,Mumbai,Deluxe,6,6274,5523.0,4.6,MakeMyTrip,2025-10-07,43167.0
2214,Priya Patil,Grand Stay,Bangalore,Deluxe,1,4285,5681.0,3.1,Booking.com,2025-03-08,9966.0
2215,Vikas Joshi,Elite Suites,Chennai,Standard,5,5206,3678.0,3.3,Goibibo,2025-01-04,29708.0
2216,Vikas Sharma,Comfort Hub,Mumbai,Deluxe,6,4924,5910.0,4.6,Booking.com,2025-08-12,35454.0
2217,Amit Kulkarni,Comfort Hub,Delhi,Deluxe,7,9045,5516.0,3.3,Agoda,2025-01-01,68831.0
2218,Karan Sharma,Elite Suites,Chennai,Executive,7,10471,336.0,3.5,Walk-in,2025-10-17,73633.0
2219,Amit Sharma,Elite Suites,Bangalore,Standard,7,3618,1667.0,3.4,Goibibo,2025-04-19,26993.0
2220,Neha Gupta,Ocean View,Chennai,Suite,4,10562,3576.0,2.8,Goibibo,2025-09-22,45824.0
2221,Rohan Patil,Elite Suites,Pune,Standard,2,7896,909.0,2.6,MakeMyTrip,2025-03-04,16701.0
2222,Rahul Rao,City Palace,Chennai,Deluxe,6,9843,275.0,4.3,MakeMyTrip,2025-09-23,59333.0
2223,Rohan Verma,Comfort Hub,Mumbai,Executive,6,11895,891.0,4.1,MakeMyTrip,2025-05-18,72261.0
2224,Amit Singh,Royal Inn,Bangalore,Standard,6,9063,12.0,3.2,Booking.com,2025-02-13,54390.0
2225,Priya Joshi,Comfort Hub,Mumbai,Standard,1,10495,5122.0,3.2,Walk-in,2025-09-19,15617.0
2226,Priya Verma,Grand Stay,Delhi,Deluxe,6,3348,4057.0,4.9,Booking.com,2025-08-04,24145.0
2227,Rohan Gupta,Comfort Hub,Pune,Deluxe,4,7556,3025.0,5.0,Walk-in,2025-05-01,33249.0
2228,Pooja Verma,Ocean View,Delhi,Standard,3,7289,7391.0,3.7,Goibibo,2025-06-01,29258.0
2229,Karan Patil,Elite Suites,Mumbai,Deluxe,5,4422,973.0,4.5,Booking.com,2025-08-01,23083.0
2230,Pooja Rao,Elite Suites,Mumbai,Deluxe,7,5628,4270.0,4.3,Booking.com,2025-08-22,43666.0
2231,Vikas Verma,Comfort Hub,Mumbai,Deluxe,6,4428,3970.0,3.2,Booking.com,2025-12-17,30538.0
2232,Rahul Rao,Royal Inn,Hyderabad,Deluxe,1,5033,1408.0,2.6,Agoda,2025-04-21,6441.0
2233,Neha Patil,Royal Inn,Pune,Deluxe,4,8157,5721.0,2.9,Walk-in,2025-12-27,38349.0
2234,Rohan Singh,Ocean View,Mumbai,Executive,6,10860,1943.0,,Walk-in,2025-11-16,67103.0
2235,Rahul Singh,Grand Stay,Mumbai,Deluxe,1,10691,2288.0,4.3,Booking.com,2025-08-10,12979.0
2236,Sneha Singh,Comfort Hub,Delhi,Suite,3,9813,546.0,4.2,Agoda,2025-08-14,29985.0
2237,Karan Singh,Elite Suites,Delhi,Standard,2,3414,6157.0,2.8,Booking.com,2025-07-29,12985.0
2238,Karan Verma,Comfort Hub,Mumbai,Executive,6,8708,1218.0,4.1,Walk-in,2025-03-12,53466.0
2239,Neha Verma,Ocean View,Bangalore,Executive,4,10721,1420.0,4.4,Goibibo,2025-12-26,44304.0
2240,Sneha Rao,City Palace,Hyderabad,Deluxe,1,8635,,4.7,Agoda,2025-03-30,10089.0
2241,Neha Singh,City Palace,Delhi,Standard,1,5621,3377.0,2.5,Agoda,2025-09-19,8998.0
2242,Priya Rao,Ocean View,Bangalore,Suite,6,7315,7501.0,4.2,Booking.com,2025-07-07,51391.0
2243,Neha Joshi,Elite Suites,Hyderabad,Deluxe,1,2754,2772.0,2.5,Goibibo,2025-04-22,5526.0
2244,Sneha Kulkarni,Ocean View,Mumbai,Standard,2,4347,5529.0,4.3,Walk-in,2025-08-27,14223.0
2245,Sneha Joshi,Elite Suites,Pune,Deluxe,1,2726,4098.0,4.1,MakeMyTrip,2025-09-13,6824.0
2246,Rahul Rao,Royal Inn,Chennai,Deluxe,7,6923,2738.0,2.9,Walk-in,2025-05-30,51199.0
2247,Sneha Kulkarni,Ocean View,Chennai,Deluxe,5,4649,7719.0,4.4,Walk-in,2025-05-07,30964.0
2248,Pooja Verma,Elite Suites,Mumbai,Deluxe,7,4815,7619.0,2.7,Goibibo,2025-11-15,41324.0
2249,Neha Singh,Ocean View,Delhi,Deluxe,5,11066,3747.0,4.6,Agoda,2025-10-01,59077.0
